customer_id,customer_type,primary_sales_channel,first_order_day_fk
K2595222474,B2C,Online,20170123
K2596329966,B2C,Online,20170313
K2596825544,B2C,Online,20160707
K2597015249,B2C,Online,20161216
K2597307339,B2C,Online,20170411
K259805063,B2C,Online,20161122
K259809115,B2C,Online,20170302
K2598436881,B2C,Online,20160527
K2599292067,B2C,Online,20160628
K2599342333,B2C,Online,20170129
K2600333633,B2C,Online,20170506
K2600592963,B2C,Online,20160302
K2600647332,B2C,Online,20160104
K2600661410,B2C,Online,20161229
K2600674885,B2C,Online,20170427
K2600982684,B2C,Online,20160225
K2601558406,B2C,Online,20170121
K2601825376,B2C,Online,20170104
K2602311993,B2C,Online,20160726
K2602753965,B2C,Online,20170121
K2603173598,B2C,Online,20170424
K2603311980,B2C,Online,20170429
K2604624780,B2C,Online,20160625
K2605154737,B2C,Online,20161213
K2605918433,B2C,Online,20161125
K2606166845,B2C,Online,20170116
K2606789056,B2C,Online,20170104
K2607545698,B2C,Online,20170521
K2607914200,B2C,Online,20150924
K2607998413,B2C,Online,20170109
K2608411149,B2C,Online,20160816
K2608550264,B2C,Online,20160613
K2609802323,B2C,Online,20170130
K2609805205,B2C,Online,20160512
K2609853156,B2C,Online,20170529
K260994876,B2C,Online,20160121
K2611075573,B2C,Online,20170110
K2611334978,B2C,Online,20170210
K2611410838,B2C,Online,20170427
K2611665787,B2C,Online,20170111
K2611957697,B2C,Online,20170425
K2612402353,B2C,Online,20160930
K2612586035,B2C,Online,20170120
K2612871241,B2C,Online,20160520
K2613554095,B2C,Online,20170110
K2613689774,B2C,Online,20160711
K261380867,B2C,Online,20160909
K2614782612,B2C,Online,20161130
K2615109959,B2C,Online,20161030
K2615347762,B2C,Online,20170101
K2615962177,B2C,Online,20160707
K2616002963,B2C,Online,20160414
K2616350252,B2C,Online,20170507
K2616755549,B2C,Online,20170515
K2617018022,B2C,Online,20170114
K2617346164,B2C,Online,20170518
K2618389768,B2C,Online,20170122
K2619012246,B2C,Online,20161108
K2619112050,B2C,Online,20170118
K261927094,B2C,Online,20170404
K261943642,B2C,Online,20161204
K2619441762,B2C,Online,20170206
K2619968397,B2C,Online,20161023
K2620042392,B2C,Online,20170112
K2620535372,B2C,Online,20170420
K2620737493,B2C,Online,20170204
K2620930410,B2C,Online,20160219
K2622481783,B2C,Online,20170421
K2622657150,B2C,Online,20151227
K2622891936,B2C,Online,20170120
K2624470227,B2C,Online,20170101
K2624517184,B2C,Online,20170118
K2626313951,B2C,Online,20170312
K2627102959,B2C,Online,20160912
K2627393203,B2C,Online,20161112
K2627767051,B2C,Online,20170202
K2628572640,B2C,Online,20170108
K2629399312,B2C,Online,20170614
K2629779522,B2C,Online,20160804
K2630189171,B2C,Online,20170601
K2630204368,B2C,Online,20161110
K2630304224,B2C,Online,20160817
K2630908579,B2C,Online,20161109
K2631674940,B2C,Online,20170225
K2632160000,B2C,Online,20160620
K2633927094,B2C,Online,20160329
K2634556989,B2C,Online,20170110
K2634783025,B2C,Online,20160830
K2635675884,B2C,Online,20170105
K2635820837,B2C,Online,20161118
K2635897291,B2C,Online,20170519
K2635964584,B2C,Online,20160505
K2636630992,B2C,Online,20160411
K2637112995,B2C,Online,20151129
K2637198106,B2C,Online,20170424
K263756448,B2C,Online,20170108
K2638012377,B2C,Online,20161216
K2638184702,B2C,Online,20170504
K2638534204,B2C,Online,20170528
K2638553991,B2C,Online,20160630
K2638566470,B2C,Online,20170512
K2639014649,B2C,Online,20150408
K2639121235,B2C,Online,20170113
K2639635818,B2C,Online,20170116
K2640229327,B2C,Online,20170108
K2640459705,B2C,Online,20150112
K2640812305,B2C,Online,20160216
K2641011870,B2C,Online,20170105
K264105636,B2C,Online,20170413
K2641489716,B2C,Online,20170411
K2642235011,B2C,Online,20170228
K2642286063,B2C,Online,20170219
K2642783005,B2C,Online,20160909
K2642943523,B2C,Online,20161010
K2643159864,B2C,Online,20170205
K2643453877,B2C,Online,20160202
K2643633119,B2C,Online,20170425
K2644350434,B2C,Online,20170501
K2644636926,B2C,Online,20161102
K2644883212,B2C,Online,20160824
K2645693925,B2C,Online,20170218
K2646619832,B2C,Online,20170425
K2646992926,B2C,Online,20151123
K2647478848,B2C,Online,20170122
K2647589270,B2C,Online,20160415
K2647667126,B2C,Online,20170509
K264776413,B2C,Online,20170122
K2647876558,B2C,Online,20170213
K2648515671,B2C,Online,20170306
K2648566587,B2C,Online,20170105
K2648627365,B2C,Online,20170426
K2648850362,B2C,Online,20160331
K2649099770,B2C,Online,20170104
K264936505,B2C,Online,20170411
K2649689891,B2C,Online,20170124
K2650067430,B2C,Online,20160125
K2650267316,B2C,Online,20170118
K2650438399,B2C,Online,20170107
K2650569577,B2C,Online,20170629
K2650735292,B2C,Online,20170110
K2650796392,B2C,Online,20160119
K2650808920,B2C,Online,20160822
K2650906705,B2C,Online,20141107
K2650923228,B2C,Online,20160811
K2651040322,B2C,Online,20161008
K2651209379,B2C,Online,20170404
K2651248545,B2C,Online,20170615
K2651851432,B2C,Online,20170321
K2652261465,B2C,Online,20160824
K2652572291,B2C,Online,20161118
K2652966327,B2C,Online,20160802
K2653518473,B2C,Online,20170102
K2653563353,B2C,Online,20170323
K2653598706,B2C,Online,20160229
K2654000376,B2C,Online,20170424
K265400958,B2C,Online,20170120
K2654720966,B2C,Online,20170414
K2654796316,B2C,Online,20170317
K2655188887,B2C,Online,20170118
K2655895223,B2C,Online,20170420
K2656101914,B2C,Online,20160424
K265634709,B2C,Online,20170109
K2656382606,B2C,Online,20170215
K2656522605,B2C,Online,20170220
K265697026,B2C,Online,20160311
K2657004294,B2C,Online,20170327
K2658406127,B2C,Online,20170609
K2658815148,B2C,Online,20170422
K2658978360,B2C,Online,20161103
K2659377277,B2C,Online,20170108
K2659601687,B2C,Online,20170413
K2659623008,B2C,Online,20161022
K2660614656,B2C,Online,20161218
K2660944097,B2C,Online,20170203
K2661626585,B2C,Online,20160708
K2661693025,B2C,Online,20161212
K2661772869,B2C,Online,20161129
K2663184513,B2C,Online,20160329
K2663288043,B2C,Online,20170502
K2663749741,B2C,Online,20160422
K2663769500,B2C,Online,20160531
K2664390004,B2C,Online,20160821
K266455238,B2C,Online,20170420
K2664561380,B2C,Online,20170322
K2665180460,B2C,Online,20170308
K2665880305,B2C,Online,20170109
K2666121878,B2C,Online,20170404
K2666171316,B2C,Online,20170114
K2666770860,B2C,Online,20170430
K266767568,B2C,Online,20160213
K2668722578,B2C,Online,20170102
K2669110206,B2C,Online,20160601
K2669395443,B2C,Online,20170425
K2669445352,B2C,Online,20170623
K2669886047,B2C,Online,20151215
K2670300100,B2C,Online,20170403
K2671140235,B2C,Online,20170516
K2672436236,B2C,Online,20160917
K2672705654,B2C,Online,20170123
K2672993747,B2C,Online,20170227
K2673870505,B2C,Online,20170328
K267439628,B2C,Online,20160602
K2675529032,B2C,Online,20170203
K2676065752,B2C,Online,20170420
K2676073368,B2C,Online,20170419
K2676186666,B2C,Online,20160226
K2677041604,B2C,Online,20161006
K2677153916,B2C,Online,20170114
K2677158940,B2C,Online,20161020
K267758285,B2C,Online,20170110
K2677640482,B2C,Online,20160331
K2679579760,B2C,Online,20170521
K2679720272,B2C,Online,20161113
K267974766,B2C,Online,20161206
K2679985573,B2C,Online,20170125
K2680849874,B2C,Online,20170312
K268141301,B2C,Online,20151013
K268207950,B2C,Online,20170503
K2682195957,B2C,Online,20170126
K2682368467,B2C,Online,20170116
K2682608737,B2C,Online,20170216
K2682831826,B2C,Online,20170325
K2683504616,B2C,Online,20170425
K2683748058,B2C,Online,20151231
K2684221805,B2C,Online,20170109
K2684590884,B2C,Online,20170126
K2684804163,B2C,Online,20161101
K2684893613,B2C,Online,20170527
K2685216951,B2C,Online,20170405
K268526300,B2C,Online,20170103
K2687301490,B2C,Online,20160609
K2687677327,B2C,Online,20170514
K2688319553,B2C,Online,20170412
K269002944,B2C,Online,20170117
K2690174485,B2C,Online,20170101
K2690622036,B2C,Online,20170227
K2691492401,B2C,Online,20170116
K2691733068,B2C,Online,20150821
K2691769751,B2C,Online,20161027
K2691828741,B2C,Online,20160406
K2692225581,B2C,Online,20161120
K2692704484,B2C,Online,20170508
K26927852,B2C,Online,20160324
K2693335013,B2C,Online,20170116
K269462894,B2C,Online,20170630
K2694674055,B2C,Online,20170401
K2694873295,B2C,Online,20170106
K2694959543,B2C,Online,20161207
K269564626,B2C,Online,20170123
K2695657662,B2C,Online,20170223
K2695758148,B2C,Online,20160729
K2695972455,B2C,Online,20170109
K2696036378,B2C,Online,20170509
K2696106493,B2C,Online,20161125
K2696292042,B2C,Online,20160914
K2696825823,B2C,Online,20170528
K2696895661,B2C,Online,20160709
K269723994,B2C,Online,20170423
K2697667104,B2C,Online,20170418
K2698180843,B2C,Online,20160810
K2698838103,B2C,Online,20170107
K2699366087,B2C,Online,20161215
K2699677018,B2C,Online,20170430
K2700041334,B2C,Online,20170109
K2700238610,B2C,Online,20170213
K2700585658,B2C,Online,20160822
K2700797620,B2C,Online,20170524
K2700931851,B2C,Online,20170417
K2701166717,B2C,Online,20161103
K2701393455,B2C,Online,20170118
K2701401353,B2C,Online,20170208
K2701867416,B2C,Online,20160914
K2702097803,B2C,Online,20170109
K2702450432,B2C,Online,20160502
K2703441224,B2C,Online,20170212
K2703730890,B2C,Online,20160710
K2704064094,B2C,Online,20170223
K2704184973,B2C,Online,20170508
K2704954394,B2C,Online,20170215
K2704964449,B2C,Online,20170113
K2705729630,B2C,Online,20170519
K270596185,B2C,Online,20170401
K2706182143,B2C,Online,20170218
K2706577567,B2C,Online,20170214
K2706764476,B2C,Online,20170511
K270695369,B2C,Online,20160923
K2707252261,B2C,Online,20160806
K2708023424,B2C,Online,20160801
K2708294544,B2C,Online,20161214
K2708681412,B2C,Online,20160820
K2708815082,B2C,Online,20160523
K2709013279,B2C,Online,20170118
K270936114,B2C,Online,20160822
K2709484488,B2C,Online,20170113
K2709586256,B2C,Online,20160601
K2710491152,B2C,Online,20170330
K2711075202,B2C,Online,20170105
K2711906794,B2C,Online,20170405
K2712170181,B2B,Offline,20160215
K2712413851,B2C,Online,20170120
K2712687460,B2C,Online,20170420
K2713087359,B2C,Online,20170418
K2713288347,B2C,Online,20170225
K271366802,B2C,Online,20161122
K2714151194,B2C,Online,20160122
K2714658109,B2C,Online,20170111
K2715140704,B2C,Online,20170403
K2716145604,B2C,Online,20170316
K2716285392,B2C,Online,20151202
K2716294498,B2C,Online,20170310
K2716572815,B2C,Online,20160525
K2717074001,B2C,Online,20161023
K2717095680,B2C,Online,20151125
K2717412906,B2C,Online,20151217
K2718304744,B2C,Online,20170507
K2718939067,B2C,Online,20170122
K2720143591,B2C,Online,20161229
K2720377567,B2C,Online,20161221
K272066864,B2C,Online,20170205
K2720726951,B2C,Online,20160826
K272127696,B2C,Online,20170507
K2721927593,B2C,Online,20170502
K2721945826,B2C,Online,20161123
K2723611065,B2C,Online,20160330
K2723668422,B2C,Online,20170516
K2725199651,B2C,Online,20160715
K2725912336,B2C,Online,20170125
K2726102721,B2C,Online,20170104
K2726352920,B2C,Online,20170219
K2726365638,B2C,Online,20160623
K2726988262,B2C,Online,20170123
K2727289356,B2C,Online,20160913
K2728028079,B2C,Online,20170608
K2728379380,B2C,Online,20150806
K2728723816,B2C,Online,20160730
K2729711186,B2C,Online,20170618
K2730227591,B2B,Offline,20160718
K2730373485,B2C,Online,20170104
K2730450274,B2C,Online,20161103
K2730460370,B2C,Online,20161027
K2730488996,B2C,Online,20161003
K2730705517,B2C,Online,20161017
K2732048552,B2C,Online,20170106
K2732387283,B2C,Online,20170107
K273303122,B2C,Online,20160612
K2733217253,B2C,Online,20161115
K2733590800,B2C,Online,20170128
K2734091692,B2C,Online,20160813
K273415962,B2C,Online,20170316
K2734391600,B2C,Online,20170602
K2734511527,B2C,Online,20170420
K2734559132,B2C,Online,20170509
K2734866476,B2C,Online,20170311
K2734904719,B2C,Online,20170131
K2735002303,B2C,Online,20160325
K2735072561,B2C,Online,20170219
K2735073599,B2C,Online,20170402
K2735125573,B2C,Online,20170111
K273526258,B2C,Online,20160901
K2736448605,B2C,Online,20170515
K2736493447,B2C,Online,20170418
K2736496598,B2C,Online,20170309
K2736599048,B2C,Online,20170611
K2736687054,B2C,Online,20160927
K2736771605,B2C,Online,20161004
K2736778629,B2C,Online,20160101
K2736941039,B2C,Online,20170506
K2737694403,B2C,Online,20160116
K2737964172,B2C,Online,20161229
K2738231600,B2C,Online,20170524
K2738485442,B2C,Online,20170218
K2738930617,B2C,Online,20151022
K2739697021,B2C,Online,20160909
K2739893730,B2C,Online,20170427
K2740043329,B2C,Online,20170122
K2740082881,B2C,Online,20170113
K2740122406,B2C,Online,20170311
K2740631511,B2C,Online,20170501
K274109910,B2C,Online,20170409
K2741183635,B2C,Online,20170501
K2741733942,B2C,Online,20161108
K2742063920,B2C,Online,20170202
K2742324598,B2C,Online,20151229
K2742562643,B2C,Online,20170303
K2742624915,B2C,Online,20160726
K2742956478,B2C,Online,20170522
K2743038282,B2C,Online,20170512
K274314798,B2C,Online,20151119
K2745044060,B2C,Online,20170508
K274509039,B2C,Online,20151011
K2745196095,B2C,Online,20170203
K2745623063,B2C,Online,20160518
K2746220044,B2C,Online,20170219
K2746630150,B2C,Online,20170623
K2746892563,B2C,Online,20161213
K2747233189,B2C,Online,20170522
K2747372106,B2C,Online,20170310
K2747508159,B2C,Online,20160305
K2747595069,B2C,Online,20160506
K274850665,B2C,Online,20170412
K2749091976,B2C,Online,20161225
K2749167242,B2C,Online,20160805
K2749168252,B2C,Online,20170117
K2749468188,B2C,Online,20170113
K2749633887,B2C,Online,20170109
K2749993003,B2C,Online,20170623
K2750193095,B2C,Online,20170523
K2750251271,B2C,Online,20160502
K2750452467,B2C,Online,20170116
K2750744314,B2C,Online,20160901
K2752355920,B2C,Online,20160708
K2752916280,B2C,Online,20170201
K2753806612,B2C,Online,20170116
K2754202231,B2B,Offline,20160610
K2754230462,B2C,Online,20160920
K2754301904,B2C,Online,20170106
K2754668652,B2C,Online,20170505
K2754975683,B2C,Online,20160609
K2755737921,B2C,Online,20170523
K2756173519,B2C,Online,20151022
K2756207068,B2C,Online,20170427
K2756528115,B2C,Online,20170130
K2756653666,B2C,Online,20160424
K2758056430,B2C,Online,20170104
K2758234644,B2C,Online,20170103
K2758885817,B2C,Online,20170518
K2759063769,B2C,Online,20170217
K2759292902,B2C,Online,20160723
K2760933954,B2C,Online,20160330
K2761547286,B2C,Online,20170118
K2762441129,B2C,Online,20160614
K2763135822,B2C,Online,20170331
K2764486723,B2C,Online,20170422
K2764536359,B2C,Online,20170423
K276456758,B2C,Online,20160225
K2765052212,B2C,Online,20170227
K2765544096,B2C,Online,20170227
K276580632,B2C,Online,20170114
K2766987120,B2C,Online,20170106
K2767260727,B2C,Online,20170118
K2767827084,B2C,Online,20161031
K2767871993,B2C,Online,20170119
K2768178368,B2C,Online,20161009
K276836893,B2C,Online,20160811
K2768391300,B2C,Online,20170503
K2768747422,B2C,Online,20170105
K2769204545,B2C,Online,20170426
K2769303628,B2C,Online,20160905
K2769793176,B2C,Online,20170110
K2770165496,B2C,Online,20160223
K2770807813,B2C,Online,20170411
K2771124276,B2C,Online,20160708
K2771715622,B2C,Online,20170120
K2772190750,B2C,Online,20170305
K2772204618,B2C,Online,20160827
K277365189,B2C,Online,20160813
K2774086433,B2C,Online,20170117
K2774208523,B2C,Online,20160915
K2775308195,B2C,Online,20170420
K2775996673,B2C,Online,20161114
K2777006275,B2C,Online,20170325
K2778067712,B2C,Online,20170421
K2779630174,B2C,Online,20170510
K2780127201,B2C,Online,20160626
K2780351662,B2C,Online,20170109
K2780639809,B2C,Online,20161006
K2781405341,B2C,Online,20160728
K2782777227,B2C,Online,20160812
K2783333977,B2C,Online,20170126
K2783728674,B2C,Online,20170106
K2784338857,B2C,Online,20170410
K2784601674,B2C,Online,20170512
K2785906366,B2C,Online,20160421
K2786083411,B2C,Online,20160929
K2786087537,B2C,Online,20160529
K2786472754,B2C,Online,20170206
K2786558450,B2C,Online,20170104
K2786579653,B2C,Online,20160425
K2787020770,B2C,Online,20170107
K2787134787,B2C,Online,20170110
K2787325496,B2C,Online,20170503
K278746303,B2C,Online,20170102
K278749814,B2C,Online,20170508
K2787925272,B2C,Online,20160808
K2788297344,B2C,Online,20161222
K2789656657,B2C,Online,20161016
K2789749163,B2C,Online,20170113
K2790001328,B2C,Online,20161222
K279061400,B2C,Online,20160410
K2790922447,B2C,Online,20160803
K2790957097,B2C,Online,20170502
K2791137711,B2C,Online,20160206
K2791278043,B2C,Online,20170529
K279141548,B2C,Online,20170105
K2791816481,B2C,Online,20160717
K2791854922,B2C,Online,20160509
K2792004612,B2C,Online,20170512
K279227830,B2C,Online,20160916
K2792333491,B2C,Online,20170127
K2792799827,B2C,Online,20170506
K2792927470,B2C,Online,20170120
K2793121697,B2C,Online,20160823
K2793210642,B2C,Online,20170114
K2793354150,B2C,Online,20160223
K2793657956,B2C,Online,20160421
K2793695941,B2C,Online,20160229
K2794199526,B2C,Online,20170505
K2794243566,B2C,Online,20160726
K2794525950,B2C,Online,20170129
K2794738622,B2C,Online,20170626
K2795698526,B2C,Online,20160724
K2795896350,B2C,Online,20161031
K2796002405,B2C,Online,20150914
K2796060669,B2C,Online,20160707
K2796190041,B2C,Online,20170112
K2796289428,B2C,Online,20170130
K2796593609,B2C,Online,20170105
K279662672,B2C,Online,20170507
K2797105079,B2C,Online,20170124
K2797267590,B2C,Online,20160829
K2797751543,B2C,Online,20160628
K2797915061,B2C,Online,20170117
K2797944548,B2C,Online,20170115
K2798338393,B2C,Online,20160726
K2798563293,B2C,Online,20160304
K2798841861,B2C,Online,20161127
K2799140994,B2C,Online,20170404
K2800454590,B2C,Online,20170410
K2800476640,B2C,Online,20151121
K28004968,B2C,Online,20161114
K2802120132,B2C,Online,20160526
K2802640102,B2C,Online,20161220
K2802924785,B2C,Online,20160823
K2803577968,B2C,Online,20160406
K2803861096,B2C,Online,20170119
K2805242514,B2C,Online,20170509
K2805298335,B2C,Online,20170404
K2806520007,B2C,Online,20170115
K2806628170,B2C,Online,20160704
K2806857856,B2C,Online,20160305
K2807251947,B2C,Online,20170503
K280756236,B2C,Online,20161206
K2807978422,B2C,Online,20170315
K2808293948,B2C,Online,20170412
K2808836173,B2C,Online,20170210
K2809108997,B2C,Online,20170502
K2809273648,B2C,Online,20170518
K2809459626,B2C,Online,20170118
K2809474641,B2C,Online,20161008
K2809816845,B2C,Online,20161026
K281040848,B2C,Online,20170225
K281050306,B2C,Online,20160425
K2811220035,B2C,Online,20170402
K2811745199,B2C,Online,20160226
K2813149667,B2C,Online,20170108
K2813304300,B2C,Online,20170129
K2813780370,B2C,Online,20161113
K2814043802,B2C,Online,20151209
K2814889862,B2C,Online,20170516
K2815059665,B2C,Online,20161211
K2815319108,B2C,Online,20160822
K2815384257,B2C,Online,20170203
K2817300470,B2C,Online,20160428
K2817613514,B2C,Online,20170421
K2818114175,B2C,Online,20161121
K2818642950,B2C,Online,20170128
K2818941236,B2C,Online,20170319
K2819152202,B2C,Online,20160826
K2820683045,B2C,Online,20160425
K2820732594,B2C,Online,20170111
K2821164702,B2C,Online,20170418
K2821236698,B2C,Online,20150520
K2821469945,B2C,Online,20160922
K2821780289,B2C,Online,20141202
K2821854514,B2C,Online,20161229
K2822022259,B2C,Online,20170509
K2823147353,B2C,Online,20170109
K2823538054,B2C,Online,20170318
K2824051816,B2C,Online,20170608
K2824256621,B2C,Online,20161203
K2824415999,B2C,Online,20170226
K2824546820,B2C,Online,20160828
K2825152352,B2C,Online,20170630
K2825518440,B2C,Online,20170417
K282599354,B2C,Online,20170522
